trip_id,start_date,route_id,train_id,direction,current_stop_sequence,current_status,timestamp,stop_id,message_timestamp
118000_6..N02R,20200106,6X,06 1940  BBR/PEL,1,14,2,1578358736,627N,1578359540
118100_6..S01R,20200106,6,06 1941  PEL/BBR,3,13,2,1578358744,614S,1578359540
118450_6..N01R,20200106,6,06 1944+ BBR/PEL,1,11,1,1578358697,630N,1578359540
118650_6..S01R,20200106,6,06 1946+ PEL/BBR,3,11,2,1578358733,612S,1578359540
118900_6..N02R,20200106,6X,06 1949  BBR/PEL,1,8,0,1578358722,633N,1578359540
119300_6..S01R,20200106,6,06 1953  PEL/BBR,3,5,1,1578358717,606S,1578359540
119350_6..N03R,20200106,6,06 1953+ BBR/177,1,6,2,1578358741,635N,1578359540
119700_6..S01R,20200106,6,06 1957  PEL/BBR,3,3,2,1578358740,603S,1578359540
119800_6..N02R,20200106,6X,06 1958  BBR/PEL,1,2,1,1578358722,639N,1578359540
120250_6..N01R,20200106,6,06 2002+ BBR/PEL,1,1,1,1578358719,640N,1578359540
119800_GS.N03R,20200106,GS,0S 1958  GCS/TSS,1,2,0,1578358710,902N,1578359540
111000_1..N03R,20200106,1,01 1830  SFT/242,1,37,1,1578356897,103N,1578359540
111400_1..N03R,20200106,1,01 1834  SFT/242,1,36,1,1578356898,104N,1578359540
111800_1..N03R,20200106,1,01 1838  SFT/242,1,35,1,1578357117,106N,1578359540
114650_1..S03R,20200106,1,01 1906+ 242/SFT,3,35,1,1578358759,137S,1578359540
114800_1..N03R,20200106,1,01 1908  SFT/242,1,33,2,1578358773,108N,1578359540
115050_1..S03R,20200106,1,01 1910+ 242/SFT,3,34,1,1578358772,136S,1578359540
115450_1..S03R,20200106,1,01 1914+ 242/SFT,3,32,1,1578358751,134S,1578359540
115450_1..N03R,20200106,1,01 1914+ SFT/242,1,31,2,1578358759,110N,1578359540
115900_1..S03R,20200106,1,01 1919  242/SFT,3,29,2,1578358774,131S,1578359540
115900_1..N03R,20200106,1,01 1919  SFT/242,1,28,2,1578358771,113N,1578359540
116350_1..S03R,20200106,1,01 1923+ 242/SFT,3,25,2,1578358758,127S,1578359540
116350_1..N03R,20200106,1,01 1923+ SFT/242,1,26,1,1578358698,115N,1578359540
116700_1..S03R,20200106,1,01 1927  242/SFT,3,23,0,1578358753,125S,1578359540
116800_1..N03R,20200106,1,01 1928  SFT/242,1,21,1,1578358761,120N,1578359540
117250_1..S03R,20200106,1,01 1932+ 242/SFT,3,20,0,1578358758,122S,1578359540
117250_1..N03R,20200106,1,01 1932+ SFT/242,1,20,0,1578358722,121N,1578359540
117700_1..N03R,20200106,1,01 1937  SFT/242,1,18,1,1578358752,123N,1578359540
118150_1..S03R,20200106,1,01 1941+ 242/SFT,3,14,0,1578358768,116S,1578359540
118150_1..N03R,20200106,1,01 1941+ SFT/242,1,14,1,1578358740,127N,1578359540
118600_1..S03R,20200106,1,01 1946  242/SFT,3,10,1,1578358752,112S,1578359540
118600_1..N03R,20200106,1,01 1946  SFT/242,1,12,1,1578358768,129N,1578359540
119050_1..S03R,20200106,1,01 1950+ 242/SFT,3,7,1,1578358727,109S,1578359540
119050_1..N03R,20200106,1,01 1950+ SFT/242,1,8,1,1578358750,133N,1578359540
119500_1..N03R,20200106,1,01 1955  SFT/242,1,5,2,1578358768,136N,1578359540
119750_1..S03R,20200106,1,01 1957+ 242/SFT,3,3,0,1578358764,104S,1578359540
110050_2..N01R,20200106,2,02 1820+ FLA/241,1,49,1,1578358753,201N,1578359540
110550_2..N01R,20200106,2,02 1825+ FLA/241,1,48,1,1578358700,204N,1578359540
110800_2..S01R,20200106,2,02 1828  241/FLA,3,49,2,1578358761,247S,1578359540
111100_2..N01R,20200106,2,02 1831  FLA/241,1,44,0,1578358769,208N,1578359540
111550_2..S01R,20200106,2,02 1835+ 241/FLA,3,43,2,1578358766,241S,1578359540
111550_2..N01R,20200106,2,02 1835+ FLA/241,1,42,2,1578358759,210N,1578359540
112250_2..S01R,20200106,2,02 1842+ 241/FLA,3,40,1,1578358758,237S,1578359540
112450_2..N01R,20200106,2,02 1844+ FLA/241,1,39,1,1578358738,213N,1578359540
112950_2..S01R,20200106,2,02 1849+ 241/FLA,3,35,2,1578358765,232S,1578359540
113100_2..N01R,20200106,2,02 1851  FLA/241,1,36,1,1578358774,216N,1578359540
113500_2..S01R,20200106,2,02 1855  241/FLA,3,32,2,1578358771,229S,1578359540
113850_2..N01R,20200106,2,02 1858+ FLA/241,1,34,1,1578358750,218N,1578359540
114150_2..S01R,20200106,2,02 1901+ 241/FLA,3,30,1,1578358760,137S,1578359540
114700_2..N01R,20200106,2,02 1907  FLA/241,1,25,1,1578358766,120N,1578359540
114900_2..S01R,20200106,2,02 1909  241/FLA,3,27,2,1578358739,127S,1578359540
115300_2..N01R,20200106,2,02 1913  FLA/241,1,24,2,1578358768,123N,1578359540
115750_2..S01R,20200106,2,02 1917+ 241/FLA,3,25,2,1578358762,120S,1578359540
115900_2..N01R,20200106,2,02 1919  FLA/241,1,24,2,1578358763,123N,1578359540
116450_2..S01R,20200106,2,02 1924+ 241/FLA,3,22,2,1578358772,225S,1578359540
116500_2..N01R,20200106,2,02 1925  FLA/241,1,21,2,1578358768,132N,1578359540
117150_2..S01R,20200106,2,02 1931+ 241/FLA,3,20,1,1578358759,222S,1578359540
117300_2..N01R,20200106,2,02 1933  FLA/241,1,18,0,1578358765,229N,1578359540
117850_2..S01R,20200106,2,02 1938+ 241/FLA,3,11,0,1578358772,213S,1578359540
118050_2..N01R,20200106,2,02 1940+ FLA/241,1,15,2,1578358771,232N,1578359540
118550_2..S01R,20200106,2,02 1945+ 241/FLA,3,10,1,1578358738,212S,1578359540
118700_2..N01R,20200106,2,02 1947  FLA/241,1,9,1,1578358765,238N,1578359540
119250_2..S01R,20200106,2,02 1952+ 241/FLA,3,8,1,1578358770,210S,1578359540
119250_2..N01R,20200106,2,02 1952+ FLA/241,1,8,2,1578358765,239N,1578359540
120000_2..N01R,20200106,2,02 2000  FLA/241,1,4,2,1578358771,244N,1578359540
113100_3..N01R,20200106,3,03 1851  NLT/148,1,34,1,1578358732,301N,1578359540
113650_3..S01R,20200106,3,03 1856+ 148/NLT,3,30,2,1578358773,253S,1578359540
113950_3..N01R,20200106,3,03 1859+ NLT/148,1,33,1,1578358748,302N,1578359540
114450_3..S01R,20200106,3,03 1904+ 148/NLT,3,27,1,1578358658,250S,1578359540
114650_3..N01R,20200106,3,03 1906+ NLT/148,1,28,2,1578358759,120N,1578359540
115250_3..S01R,20200106,3,03 1912+ 148/NLT,3,24,1,1578358730,239S,1578359540
115550_3..N01R,20200106,3,03 1915+ NLT/148,1,24,0,1578358766,132N,1578359540
116050_3..S01R,20200106,3,03 1920+ 148/NLT,3,21,0,1578358764,236S,1578359540
116250_3..N01R,20200106,3,03 1922+ NLT/148,1,22,0,1578358766,228N,1578359540
116800_3..S01R,20200106,3,03 1928  148/NLT,3,16,2,1578358770,231S,1578359540
117050_3..N01R,20200106,3,03 1930+ NLT/148,1,20,2,1578358773,230N,1578359540
117450_3..S01R,20200106,3,03 1934+ 148/NLT,3,12,2,1578358766,137S,1578359540
117950_3..N01R,20200106,3,03 1939+ NLT/148,1,14,2,1578358767,236N,1578359540
118200_3..S01R,20200106,3,03 1942  148/NLT,3,10,1,1578358768,128S,1578359540
118750_3..N01R,20200106,3,03 1947+ NLT/148,1,10,0,1578358764,248N,1578359540
118900_3..S01R,20200106,3,03 1949  148/NLT,3,8,2,1578358746,123S,1578359540
119600_3..S01R,20200106,3,03 1956  148/NLT,3,3,0,1578358773,224S,1578359540
119750_3..N01R,20200106,3,03 1957+ NLT/148,1,4,1,1578358759,254N,1578359540
113100_4..S06R,20200106,4,04 1851  WDL/UTI,3,28,2,1578358762,250S,1578359540
113700_4..N06R,20200106,4,04 1857  UTI/WDL,1,26,0,1578358770,405N,1578359540
113700_4..S06R,20200106,4,04 1857  WDL/UTI,3,28,2,1578358773,250S,1578359540
114300_4..N,20200106,4,04 1903  UTI/WDL,1,19,1,1578358723,409N,1578359540
114300_4..S06R,20200106,4,04 1903  WDL/UTI,3,25,2,1578358767,234S,1578359540
114900_4..S06R,20200106,4,04 1909  WDL/UTI,3,24,2,1578358767,423S,1578359540
115500_4..S06R,20200106,4,04 1915  WDL/UTI,3,21,1,1578358747,418S,1578359540
115700_4..N06R,20200106,4,04 1917  UTI/WDL,1,15,2,1578358769,416N,1578359540
116100_4..S06R,20200106,4,04 1921  WDL/UTI,3,19,1,1578358702,635S,1578359540
116200_4..N06R,20200106,4,04 1922  UTI/WDL,1,14,2,1578358762,621N,1578359540
116700_4..S06R,20200106,4,04 1927  WDL/UTI,3,17,2,1578358771,629S,1578359540
116800_4..N43R,20200106,4,04 1928  UTI/BUR,1,13,2,1578358764,626N,1578359540
117250_4..S06R,20200106,4,04 1932+ WDL/UTI,3,16,2,1578358767,626S,1578359540
117550_4..N06R,20200106,4,04 1935+ UTI/WDL,1,10,1,1578358741,635N,1578359540
117850_4..S06R,20200106,4,04 1938+ WDL/UTI,3,13,1,1578358734,415S,1578359540
117950_4..N06R,20200106,4,04 1939+ UTI/WDL,1,8,1,1578358719,418N,1578359540
118550_4..S06R,20200106,4,04 1945+ WDL/UTI,3,7,2,1578358772,409S,1578359540
118950_4..N06R,20200106,4,04 1949+ UTI/WDL,1,3,2,1578358769,235N,1578359540
119350_4..N06R,20200106,4,04 1953+ UTI/WDL,1,3,2,1578358748,235N,1578359540
119350_4..S06R,20200106,4,04 1953+ WDL/UTI,3,5,1,1578358742,407S,1578359540
119950_4..N06R,20200106,4,04 1959+ UTI/WDL,1,1,1,1578358526,250N,1578359540
111350_5..N74R,20200106,5X,05 1833+ FLA/DYR,1,29,2,1578358752,501N,1578359540
111500_5..S03R,20200106,5,05 1835  DYR/FLA,3,34,1,1578358762,245S,1578359540
112200_5..N74R,20200106,5X,05 1842  FLA/DYR,1,27,2,1578358744,503N,1578359540
112500_5..S03R,20200106,5,05 1845  DYR/FLA,3,32,2,1578358771,243S,1578359540
113200_5..S03R,20200106,5,05 1852  DYR/FLA,3,29,2,1578358773,239S,1578359540
113300_5..N74R,20200106,5X,05 1853  FLA/DYR,1,25,2,1578358763,505N,1578359540
114200_5..S03R,20200106,5,05 1902  DYR/FLA,3,25,2,1578358774,420S,1578359540
114550_5..N71R,20200106,5,05 1905+ FLA/DYR,1,25,0,1578358769,219N,1578359540
114850_5..S07R,20200106,5,05 1908+ DYR/UTI,3,22,2,1578358774,640S,1578359540
115600_5..S07R,20200106,5,05 1916  DYR/UTI,3,20,2,1578358774,631S,1578359540
115700_5..N71R,20200106,5,05 1917  FLA/DYR,1,20,2,1578358774,621N,1578359540
116300_5..N71R,20200106,5,05 1923  FLA/DYR,1,17,1,1578358771,631N,1578359540
116650_5..S07R,20200106,5,05 1926+ DYR/UTI,3,18,1,1578358732,626S,1578359540
117500_5..N71R,20200106,5,05 1935  FLA/DYR,1,12,1,1578358747,420N,1578359540
117850_5..S07R,20200106,5,05 1938+ DYR/UTI,3,13,1,1578358761,220S,1578359540
118300_5..N71R,20200106,5,05 1943  FLA/DYR,1,10,2,1578358773,234N,1578359540
118800_5..S08R,20200106,5,05 1948  DYR/BWG,3,7,2,1578358774,214S,1578359540
118900_5..N71R,20200106,5,05 1949  FLA/DYR,1,8,1,1578358745,239N,1578359540
120200_5..N71R,20200106,5,05 2002  FLA/DYR,1,2,2,1578358774,246N,1578359540
113900_6..S01R,20200106,6,06 1859  PEL/BBR,3,37,1,1578358745,639S,1578359540
114000_6..N02R,20200106,6X,06 1900  BBR/PEL,1,29,2,1578358773,601N,1578359540
114600_6..S01R,20200106,6,06 1906  PEL/BBR,3,34,2,1578358774,636S,1578359540
114800_6..N02R,20200106,6X,06 1908  BBR/PEL,1,26,0,1578358773,604N,1578359540
115100_6..S01R,20200106,6,06 1911  PEL/BBR,3,30,2,1578358770,632S,1578359540
115300_6..S03R,20200106,6,06 1913  177/BBR,3,30,0,1578358761,638S,1578359540
115600_6..N03R,20200106,6,06 1916  BBR/177,1,28,2,1578358762,612N,1578359540
115800_6..N01R,20200106,6,06 1918  BBR/PEL,1,27,2,1578358771,613N,1578359540
116100_6..S01R,20200106,6,06 1921  PEL/BBR,3,25,2,1578358774,627S,1578359540
116400_6..N01R,20200106,6,06 1924  BBR/PEL,1,23,0,1578358770,617N,1578359540
116600_6..S01R,20200106,6,06 1926  PEL/BBR,3,22,0,1578358774,624S,1578359540
116750_6..S03R,20200106,6,06 1927+ 177/BBR,3,22,2,1578358773,630S,1578359540
116800_6..N02R,20200106,6X,06 1928  BBR/PEL,1,21,2,1578358773,619N,1578359540
117100_6..S01R,20200106,6,06 1931  PEL/BBR,3,19,2,1578358765,621S,1578359540
117200_6..N01R,20200106,6,06 1932  BBR/PEL,1,19,1,1578358725,622N,1578359540
117600_6..N01R,20200106,6,06 1936  BBR/PEL,1,17,2,1578358770,624N,1578359540
117700_6..S01R,20200106,6,06 1937  PEL/BBR,3,16,1,1578358745,617S,1578359540
118000_6..N02R,20200106,6X,06 1940  BBR/PEL,1,14,1,1578358759,627N,1578359540
118100_6..S01R,20200106,6,06 1941  PEL/BBR,3,13,2,1578358769,614S,1578359540
118450_6..N01R,20200106,6,06 1944+ BBR/PEL,1,12,0,1578358774,629N,1578359540
118650_6..S01R,20200106,6,06 1946+ PEL/BBR,3,11,2,1578358758,612S,1578359540
118900_6..N02R,20200106,6X,06 1949  BBR/PEL,1,8,1,1578358748,633N,1578359540
119300_6..S01R,20200106,6,06 1953  PEL/BBR,3,6,0,1578358760,607S,1578359540
119350_6..N03R,20200106,6,06 1953+ BBR/177,1,6,1,1578358755,635N,1578359540
119700_6..S01R,20200106,6,06 1957  PEL/BBR,3,3,0,1578358758,603S,1578359540
119800_6..N02R,20200106,6X,06 1958  BBR/PEL,1,3,2,1578358763,638N,1578359540
120250_6..N01R,20200106,6,06 2002+ BBR/PEL,1,1,1,1578358719,640N,1578359540
111000_1..N03R,20200106,1,01 1830  SFT/242,1,37,1,1578356897,103N,1578359540
111400_1..N03R,20200106,1,01 1834  SFT/242,1,36,1,1578356898,104N,1578359540
111800_1..N03R,20200106,1,01 1838  SFT/242,1,35,1,1578357117,106N,1578359540
114650_1..S03R,20200106,1,01 1906+ 242/SFT,3,35,1,1578358759,137S,1578359540
114800_1..N03R,20200106,1,01 1908  SFT/242,1,33,2,1578358800,108N,1578359540
115050_1..S03R,20200106,1,01 1910+ 242/SFT,3,34,1,1578358772,136S,1578359540
115450_1..S03R,20200106,1,01 1914+ 242/SFT,3,33,2,1578358801,135S,1578359540
115450_1..N03R,20200106,1,01 1914+ SFT/242,1,31,1,1578358792,110N,1578359540
115900_1..S03R,20200106,1,01 1919  242/SFT,3,29,1,1578358781,131S,1578359540
115900_1..N03R,20200106,1,01 1919  SFT/242,1,28,1,1578358784,113N,1578359540
116350_1..S03R,20200106,1,01 1923+ 242/SFT,3,25,2,1578358802,127S,1578359540
116350_1..N03R,20200106,1,01 1923+ SFT/242,1,26,1,1578358698,115N,1578359540
116700_1..S03R,20200106,1,01 1927  242/SFT,3,23,1,1578358789,125S,1578359540
116800_1..N03R,20200106,1,01 1928  SFT/242,1,21,1,1578358761,120N,1578359540
117250_1..S03R,20200106,1,01 1932+ 242/SFT,3,20,1,1578358795,122S,1578359540
117250_1..N03R,20200106,1,01 1932+ SFT/242,1,20,1,1578358775,121N,1578359540
117700_1..N03R,20200106,1,01 1937  SFT/242,1,19,2,1578358803,122N,1578359540
118150_1..S03R,20200106,1,01 1941+ 242/SFT,3,14,1,1578358786,116S,1578359540
118150_1..N03R,20200106,1,01 1941+ SFT/242,1,14,1,1578358740,127N,1578359540
118600_1..S03R,20200106,1,01 1946  242/SFT,3,11,2,1578358798,113S,1578359540
118600_1..N03R,20200106,1,01 1946  SFT/242,1,12,1,1578358768,129N,1578359540
119050_1..S03R,20200106,1,01 1950+ 242/SFT,3,8,0,1578358800,110S,1578359540
119050_1..N03R,20200106,1,01 1950+ SFT/242,1,9,2,1578358803,132N,1578359540
119500_1..N03R,20200106,1,01 1955  SFT/242,1,5,1,1578358797,136N,1578359540
119750_1..S03R,20200106,1,01 1957+ 242/SFT,3,3,1,1578358786,104S,1578359540
110050_2..N01R,20200106,2,02 1820+ FLA/241,1,49,1,1578358753,201N,1578359540
110550_2..N01R,20200106,2,02 1825+ FLA/241,1,48,1,1578358700,204N,1578359540
110800_2..S01R,20200106,2,02 1828  241/FLA,3,49,2,1578358784,247S,1578359540
111100_2..N01R,20200106,2,02 1831  FLA/241,1,44,1,1578358785,208N,1578359540
111550_2..S01R,20200106,2,02 1835+ 241/FLA,3,43,1,1578358797,241S,1578359540
111550_2..N01R,20200106,2,02 1835+ FLA/241,1,42,0,1578358799,210N,1578359540
112250_2..S01R,20200106,2,02 1842+ 241/FLA,3,40,1,1578358758,237S,1578359540
112450_2..N01R,20200106,2,02 1844+ FLA/241,1,39,1,1578358738,213N,1578359540
112950_2..S01R,20200106,2,02 1849+ 241/FLA,3,35,0,1578358804,232S,1578359540
113100_2..N01R,20200106,2,02 1851  FLA/241,1,36,1,1578358774,216N,1578359540
113500_2..S01R,20200106,2,02 1855  241/FLA,3,32,0,1578358802,229S,1578359540
113850_2..N01R,20200106,2,02 1858+ FLA/241,1,35,0,1578358791,217N,1578359540
114150_2..S01R,20200106,2,02 1901+ 241/FLA,3,30,1,1578358760,137S,1578359540
114700_2..N01R,20200106,2,02 1907  FLA/241,1,25,1,1578358766,120N,1578359540
114900_2..S01R,20200106,2,02 1909  241/FLA,3,27,2,1578358785,127S,1578359540
115300_2..N01R,20200106,2,02 1913  FLA/241,1,24,1,1578358800,123N,1578359540
115750_2..S01R,20200106,2,02 1917+ 241/FLA,3,25,0,1578358803,120S,1578359540
115900_2..N01R,20200106,2,02 1919  FLA/241,1,24,2,1578358797,123N,1578359540
116450_2..S01R,20200106,2,02 1924+ 241/FLA,3,22,1,1578358783,225S,1578359540
116500_2..N01R,20200106,2,02 1925  FLA/241,1,21,2,1578358794,132N,1578359540
117150_2..S01R,20200106,2,02 1931+ 241/FLA,3,20,1,1578358759,222S,1578359540
117300_2..N01R,20200106,2,02 1933  FLA/241,1,18,1,1578358795,229N,1578359540
117850_2..S01R,20200106,2,02 1938+ 241/FLA,3,11,1,1578358791,213S,1578359540
118050_2..N01R,20200106,2,02 1940+ FLA/241,1,15,1,1578358804,232N,1578359540
118550_2..S01R,20200106,2,02 1945+ 241/FLA,3,10,1,1578358738,212S,1578359540
118700_2..N01R,20200106,2,02 1947  FLA/241,1,9,1,1578358765,238N,1578359540
119250_2..S01R,20200106,2,02 1952+ 241/FLA,3,8,1,1578358770,210S,1578359540
119250_2..N01R,20200106,2,02 1952+ FLA/241,1,8,2,1578358783,239N,1578359540
120000_2..N01R,20200106,2,02 2000  FLA/241,1,4,2,1578358799,244N,1578359540
113100_3..N01R,20200106,3,03 1851  NLT/148,1,34,1,1578358732,301N,1578359540
113650_3..S01R,20200106,3,03 1856+ 148/NLT,3,30,1,1578358796,253S,1578359540
113950_3..N01R,20200106,3,03 1859+ NLT/148,1,33,1,1578358748,302N,1578359540
114450_3..S01R,20200106,3,03 1904+ 148/NLT,3,27,1,1578358658,250S,1578359540
114650_3..N01R,20200106,3,03 1906+ NLT/148,1,28,2,1578358796,120N,1578359540
115250_3..S01R,20200106,3,03 1912+ 148/NLT,3,25,2,1578358790,248S,1578359540
115550_3..N01R,20200106,3,03 1915+ NLT/148,1,24,1,1578358791,132N,1578359540
116050_3..S01R,20200106,3,03 1920+ 148/NLT,3,21,1,1578358782,236S,1578359540
116250_3..N01R,20200106,3,03 1922+ NLT/148,1,22,1,1578358775,228N,1578359540
116800_3..S01R,20200106,3,03 1928  148/NLT,3,16,0,1578358802,231S,1578359540
117050_3..N01R,20200106,3,03 1930+ NLT/148,1,20,2,1578358783,230N,1578359540
117450_3..S01R,20200106,3,03 1934+ 148/NLT,3,12,2,1578358794,137S,1578359540
117950_3..N01R,20200106,3,03 1939+ NLT/148,1,14,1,1578358803,236N,1578359540
118200_3..S01R,20200106,3,03 1942  148/NLT,3,10,1,1578358768,128S,1578359540
118750_3..N01R,20200106,3,03 1947+ NLT/148,1,10,0,1578358790,248N,1578359540
118900_3..S01R,20200106,3,03 1949  148/NLT,3,8,2,1578358794,123S,1578359540
119600_3..S01R,20200106,3,03 1956  148/NLT,3,3,1,1578358784,224S,1578359540
119750_3..N01R,20200106,3,03 1957+ NLT/148,1,4,1,1578358759,254N,1578359540
113100_4..S06R,20200106,4,04 1851  WDL/UTI,3,28,1,1578358802,250S,1578359540
113700_4..N06R,20200106,4,04 1857  UTI/WDL,1,26,1,1578358779,405N,1578359540
113700_4..S06R,20200106,4,04 1857  WDL/UTI,3,28,2,1578358799,250S,1578359540
114300_4..S06R,20200106,4,04 1903  WDL/UTI,3,25,0,1578358802,234S,1578359540
114900_4..S06R,20200106,4,04 1909  WDL/UTI,3,24,0,1578358800,423S,1578359540
115500_4..S06R,20200106,4,04 1915  WDL/UTI,3,21,1,1578358747,418S,1578359540
115700_4..N06R,20200106,4,04 1917  UTI/WDL,1,15,2,1578358804,416N,1578359540
116100_4..S06R,20200106,4,04 1921  WDL/UTI,3,19,1,1578358702,635S,1578359540
116200_4..N06R,20200106,4,04 1922  UTI/WDL,1,14,2,1578358797,621N,1578359540
116700_4..S06R,20200106,4,04 1927  WDL/UTI,3,17,0,1578358794,629S,1578359540
116800_4..N43R,20200106,4,04 1928  UTI/BUR,1,13,2,1578358799,626N,1578359540
117250_4..S06R,20200106,4,04 1932+ WDL/UTI,3,16,2,1578358798,626S,1578359540
117550_4..N06R,20200106,4,04 1935+ UTI/WDL,1,10,1,1578358741,635N,1578359540
117850_4..S06R,20200106,4,04 1938+ WDL/UTI,3,14,2,1578358801,416S,1578359540
117950_4..N06R,20200106,4,04 1939+ UTI/WDL,1,9,2,1578358783,640N,1578359540
118550_4..S06R,20200106,4,04 1945+ WDL/UTI,3,7,1,1578358785,409S,1578359540
118950_4..N06R,20200106,4,04 1949+ UTI/WDL,1,3,2,1578358801,235N,1578359540
119350_4..N06R,20200106,4,04 1953+ UTI/WDL,1,3,2,1578358787,235N,1578359540
119350_4..S06R,20200106,4,04 1953+ WDL/UTI,3,6,2,1578358803,408S,1578359540
119950_4..N06R,20200106,4,04 1959+ UTI/WDL,1,2,2,1578358799,239N,1578359540
111350_5..N74R,20200106,5X,05 1833+ FLA/DYR,1,29,2,1578358752,501N,1578359540
111500_5..S03R,20200106,5,05 1835  DYR/FLA,3,34,1,1578358762,245S,1578359540
112200_5..N74R,20200106,5X,05 1842  FLA/DYR,1,27,2,1578358793,503N,1578359540
112500_5..S03R,20200106,5,05 1845  DYR/FLA,3,32,1,1578358784,243S,1578359540
113200_5..S03R,20200106,5,05 1852  DYR/FLA,3,29,2,1578358801,239S,1578359540
113300_5..N74R,20200106,5X,05 1853  FLA/DYR,1,25,2,1578358796,505N,1578359540
114200_5..S03R,20200106,5,05 1902  DYR/FLA,3,25,1,1578358786,420S,1578359540
114550_5..N71R,20200106,5,05 1905+ FLA/DYR,1,25,1,1578358796,219N,1578359540
114850_5..S07R,20200106,5,05 1908+ DYR/UTI,3,22,0,1578358804,640S,1578359540
115600_5..S07R,20200106,5,05 1916  DYR/UTI,3,20,2,1578358802,631S,1578359540
115700_5..N71R,20200106,5,05 1917  FLA/DYR,1,20,2,1578358803,621N,1578359540
116300_5..N71R,20200106,5,05 1923  FLA/DYR,1,17,1,1578358771,631N,1578359540
116650_5..S07R,20200106,5,05 1926+ DYR/UTI,3,19,2,1578358800,629S,1578359540
117500_5..N71R,20200106,5,05 1935  FLA/DYR,1,13,0,1578358802,419N,1578359540
117850_5..S07R,20200106,5,05 1938+ DYR/UTI,3,13,1,1578358761,220S,1578359540
118300_5..N71R,20200106,5,05 1943  FLA/DYR,1,10,1,1578358783,234N,1578359540
118800_5..S08R,20200106,5,05 1948  DYR/BWG,3,7,0,1578358795,214S,1578359540
